MSSV,HoTenSV,GioiTinh,MaLop,Email,DoB,TrangThai,CCCD,SDT
20238470,ĐẶNG THANH SƠN,Nam,IT2-K68-05,son.dt238470@sis.hust.edu.vn,2005-11-04,1,608687223502,0936626543
20238475,PHẠM TRƯỜNG SƠN,Nam,IT2-K68-05,son.pt238475@sis.hust.edu.vn,2005-08-01,1,005265531135,0992753138
20238476,PHẠM MINH TÂM,Nam,IT2-K68-05,tam.pm238476@sis.hust.edu.vn,2005-06-24,1,621860356649,0932670766
20238477,CHU TRỌNG TẤN,Nam,IT2-K68-05,tan.ct238477@sis.hust.edu.vn,2005-10-15,1,767957272723,0985966340
20238478,NGUYỄN CÔNG THÁI,Nam,IT2-K68-05,thai.nc238478@sis.hust.edu.vn,2005-07-29,1,994445248501,0939323605
20238479,NGUYỄN ĐỨC THÁI,Nam,IT2-K68-05,thai.nd238479@sis.hust.edu.vn,2005-12-12,1,982844543627,0973451459
20238480,PHẠM HỒNG THÁI,Nam,IT2-K68-05,thai.ph238480@sis.hust.edu.vn,2005-02-02,1,724039369005,0941665309
20238481,LÊ TIẾN THẮNG,Nam,IT2-K68-05,thang.lt238481@sis.hust.edu.vn,2005-01-20,1,911147395066,0930577772
20238482,NGUYỄN HỮU THẮNG,Nam,IT2-K68-05,thang.nh238482@sis.hust.edu.vn,2005-01-01,1,795446461807,0905989917
20238483,NGUYỄN TOÀN THẮNG,Nam,IT2-K68-05,thang.nt238483@sis.hust.edu.vn,2005-11-12,1,913156495348,0938608499
20238484,TRẦN HỮU THẮNG,Nam,IT2-K68-05,thang.th238484@sis.hust.edu.vn,2005-12-08,1,190955531961,0979652269
20238485,NGÔ THỊ HIỀN THANH,Nu,IT2-K68-05,thanh.nth238485@sis.hust.edu.vn,2005-05-29,1,409746925728,0965916656
20238486,VŨ VĂN THANH,Nam,IT2-K68-05,thanh.vv238486@sis.hust.edu.vn,2005-09-11,1,066592077786,0935546072
20238490,VŨ DUY THỊNH,Nam,IT2-K68-05,thinh.vd238490@sis.hust.edu.vn,2005-01-21,1,577527422995,0982125497
20238491,NGUYỄN MẬU THUẤN,Nam,IT2-K68-05,thuan.nm238491@sis.hust.edu.vn,2005-06-06,1,373692613443,0940469818
20238493,TRẦN THẾ THỦY,Nam,IT2-K68-05,thuy.tt238493@sis.hust.edu.vn,2005-04-19,1,902413125059,0929797109
20238494,ĐỖ MẠNH TIẾN,Nam,IT2-K68-05,tien.dm238494@sis.hust.edu.vn,2005-02-04,1,782616131736,0901916740
20238499,NGUYỄN ĐỨC TRUNG,Nam,IT2-K68-05,trung.nd238499@sis.hust.edu.vn,2005-01-18,1,747988654065,0968244108
20238501,NGUYỄN ĐÌNH TÚ,Nam,IT2-K68-05,tu.nd238501@sis.hust.edu.vn,2005-07-24,1,168239518225,0979387435
20238502,NGUYỄN VĂN TÚ,Nam,IT2-K68-05,tu.nv238502@sis.hust.edu.vn,2005-10-24,1,464653236292,0994164315
20238503,ĐỖ ĐÌNH TUÂN,Nam,IT2-K68-05,tuan.dd238503@sis.hust.edu.vn,2005-06-19,1,314256102139,0974635107
20238504,ĐÀO ANH TUẤN,Nam,IT2-K68-05,tuan.da238504@sis.hust.edu.vn,2005-04-06,1,788987090614,0970588226
20238505,HÀ VĂN TUẤN,Nam,IT2-K68-05,tuan.hv238505@sis.hust.edu.vn,2005-01-23,1,162450079026,0969460363
20238507,TRẦN ĐĂNG TUẤN,Nam,IT2-K68-05,tuan.td238507@sis.hust.edu.vn,2005-06-21,1,985667962567,0984452894
20238508,TRỊNH ANH TUẤN,Nam,IT2-K68-05,tuan.ta238508@sis.hust.edu.vn,2005-06-04,1,265640854151,0979461747
20238509,VŨ ANH TUẤN,Nam,IT2-K68-05,tuan.va238509@sis.hust.edu.vn,2005-07-19,1,176164842374,0949697181
20238511,VŨ THANH TÙNG,Nam,IT2-K68-05,tung.vt238511@sis.hust.edu.vn,2005-05-25,1,956364594359,0929090754
20238512,VŨ HÀ TUYÊN,Nam,IT2-K68-05,tuyen.vh238512@sis.hust.edu.vn,2004-10-20,1,585443988056,0905449732
20238514,NGUYỄN ANH VINH,Nam,IT2-K68-05,vinh.na238514@sis.hust.edu.vn,2005-07-30,1,516154700439,0941728155
20238516,NHỮ LONG VŨ,Nam,IT2-K68-05,vu.nl238516@sis.hust.edu.vn,2005-07-25,1,537943692447,0943787383
20238517,ĐẶNG THÀNH AN,Nam,IT2-K68-05,an.dt238517@sis.hust.edu.vn,2005-03-24,1,575538129150,0956406917
20238519,LÊ QUANG ANH,Nam,IT2-K68-05,anh.lq238519@sis.hust.edu.vn,2005-01-12,1,093731498433,0977645000
20238520,LÊ VĂN TUẤN ANH,Nam,IT2-K68-05,anh.lvt238520@sis.hust.edu.vn,2005-11-18,1,601055584476,0967592792
20238521,NGUYỄN ĐỨC ANH,Nam,IT1-K68-05,anh.nd238521@sis.hust.edu.vn,2005-11-23,1,576472895756,0985458073
20238522,NGUYỄN DƯƠNG NHẬT ANH,Nam,IT2-K68-05,anh.ndn238522@sis.hust.edu.vn,2005-03-11,1,543485035694,0915368299
20238523,NGUYỄN QUANG ANH,Nam,IT1-K68-05,anh.nq238523@sis.hust.edu.vn,2005-10-26,1,137959892990,0922875051
20238526,TRỊNH HẢI ANH,Nam,IT1-K68-05,anh.th238526@sis.hust.edu.vn,2005-10-14,1,729872922161,0996311309
20238529,VŨ ĐỨC SAO BIỂN,Nam,IT1-K68-05,bien.vds238529@sis.hust.edu.vn,2005-11-07,1,625946760760,0924039453
20238530,ĐẶNG THÁI BÌNH,Nam,IT1-K68-04,binh.dt238530@sis.hust.edu.vn,2005-03-04,1,324132431600,0989947857
20238531,ĐẶNG MẠNH CHIẾN,Nam,IT1-K68-04,chien.dm238531@sis.hust.edu.vn,2005-08-24,1,524995630164,0992654244
20238532,HOÀNG ĐẠT CƯỜNG,Nam,IT1-K68-04,cuong.hd238532@sis.hust.edu.vn,2005-09-02,1,057725365327,0950899952
20238533,NGUYỄN ĐỨC CƯỜNG,Nam,IT1-K68-05,cuong.nd238533@sis.hust.edu.vn,2005-07-05,1,371821546342,0933210919
20238534,NGUYỄN HUY CƯỜNG,Nam,IT1-K68-05,cuong.nh238534@sis.hust.edu.vn,2005-01-23,1,545081369155,0972907929
20238535,LÊ CHÍ ĐẠI,Nam,IT1-K68-04,dai.lc238535@sis.hust.edu.vn,2005-08-26,1,010152373472,0986352402
20238536,NGUYỄN MẠNH ĐẠI,Nam,IT1-K68-05,dai.nm238536@sis.hust.edu.vn,2005-08-15,1,287163050181,0984524319
20238537,AN THÀNH ĐẠT,Nam,IT1-K68-04,dat.at238537@sis.hust.edu.vn,2005-04-05,1,364726868797,0928790478
20238538,KHÚC TIẾN ĐẠT,Nam,IT1-K68-04,dat.kt238538@sis.hust.edu.vn,2005-10-14,1,345343332127,0986300234
20238539,LÝ TIẾN ĐẠT,Nam,IT1-K68-05,dat.lt238539@sis.hust.edu.vn,2005-05-22,1,278981767854,0980590182
20238540,ĐINH CÔNG DIẾN,Nam,IT1-K68-04,dien.dc238540@sis.hust.edu.vn,2005-02-19,1,192563876689,0954511392
20238542,NGÔ QUỐC DOANH,Nam,IT1-K68-05,doanh.nq238542@sis.hust.edu.vn,2005-12-01,1,147878023002,0910404837
20238543,TĂNG VĂN ĐÔNG,Nam,IT1-K68-05,dong.tv238543@sis.hust.edu.vn,2005-08-29,1,076607823443,0907089403
20238544,PHẠM VĂN ĐỒNG,Nam,IT1-K68-05,dong.pv238544@sis.hust.edu.vn,2005-10-13,1,124646715004,0941055151
20238545,CAO ĐÌNH ĐỨC,Nam,IT1-K68-04,duc.cd238545@sis.hust.edu.vn,2005-07-03,1,678817450701,0916243274
20238546,ĐỒNG ANH ĐỨC,Nam,IT1-K68-04,duc.da238546@sis.hust.edu.vn,2005-02-01,1,775711404882,0939125881
20238547,NGUYỄN VĂN ĐỨC,Nam,IT1-K68-05,duc.nv238547@sis.hust.edu.vn,2005-04-25,1,629159913052,0997202313
20238548,NGUYỄN VĂN ĐỨC,Nam,IT1-K68-05,duc.nv238548@sis.hust.edu.vn,2005-03-23,1,972635980670,0994711052
20238550,DƯƠNG QUANG DŨNG,Nam,IT1-K68-04,dung.dq238550@sis.hust.edu.vn,2005-07-01,1,817644691856,0924689192
20238551,NGUYỄN ĐẠI DƯƠNG,Nam,IT1-K68-05,duong.nd238551@sis.hust.edu.vn,2005-10-11,1,781525595841,0916695222
20238554,PHÙNG MINH DUY,Nam,IT1-K68-05,duy.pm238554@sis.hust.edu.vn,2005-01-23,1,490184370884,0995006520
20238555,VŨ VĂN DUY,Nam,IT1-K68-05,duy.vv238555@sis.hust.edu.vn,2005-12-12,1,279772960841,0954866920
20238557,VOÒNG NGỌC HẢI,Nam,IT1-K68-05,hai.vn238557@sis.hust.edu.vn,2005-01-10,1,904027194626,0987412837
20238558,VŨ ĐÌNH HẢI,Nam,IT1-K68-05,hai.vd238558@sis.hust.edu.vn,2005-11-08,1,658560326936,0967041653
20238559,NGUYỄN THỊ HẰNG,Nu,IT1-K68-05,hang.nt238559@sis.hust.edu.vn,2005-08-11,1,376401736751,0987075910
20238560,VÕ MINH HIỂN,Nam,IT1-K68-05,hien.vm238560@sis.hust.edu.vn,2005-10-19,1,224590332456,0951067438
20238561,DƯƠNG CHÍ HIẾU,Nam,IT1-K68-04,hieu.dc238561@sis.hust.edu.vn,2005-05-11,1,879600962511,0986598168
20238563,NGUYỄN VĂN HIẾU,Nam,IT1-K68-05,hieu.nv238563@sis.hust.edu.vn,2005-06-23,1,691105572219,0985758283
20238564,HOÀNG VĂN HOÀ,Nam,IT1-K68-04,hoa.hv238564@sis.hust.edu.vn,2005-11-22,1,214597486159,0950023895
20238565,ĐỖ PHI HÙNG,Nam,IT1-K68-04,hung.dp238565@sis.hust.edu.vn,2005-04-10,1,857402363659,0978629497
20238566,NGUYỄN VIỆT HÙNG,Nam,IT1-K68-05,hung.nv238566@sis.hust.edu.vn,2005-12-20,1,359267810694,0943745416
20238567,NGUYỄN XUÂN HÙNG,Nam,IT1-K68-05,hung.nx238567@sis.hust.edu.vn,2005-03-27,1,109467406859,0923497458
20238568,QUÁCH ĐẠI HÙNG,Nam,IT1-K68-05,hung.qd238568@sis.hust.edu.vn,2005-04-14,1,846470710678,0952742984
20238569,VŨ QUỐC HÙNG,Nam,IT2-K68-01,hung.vq238569@sis.hust.edu.vn,2005-12-13,1,097737117761,0990639608
20238571,NGUYỄN HỮU HƯNG,Nam,IT1-K68-05,hung.nh238571@sis.hust.edu.vn,2005-10-10,1,238769117965,0947465735
20238572,NGUYỄN XUÂN KHÁNH,Nam,IT1-K68-05,khanh.nx238572@sis.hust.edu.vn,2005-04-28,1,656979458087,0986092525
20238573,VƯƠNG BÁ KHÔI,Nam,IT2-K68-01,khoi.vb238573@sis.hust.edu.vn,2005-07-15,1,333687918571,0908566386
20238574,NGUYỄN TRUNG KIÊN,Nam,IT1-K68-05,kien.nt238574@sis.hust.edu.vn,2005-09-21,1,427255606676,0987928646
20238575,TẠ ĐỨC KIÊN,Nam,IT1-K68-05,kien.td238575@sis.hust.edu.vn,2005-10-03,1,114665536316,0993546831
20238577,ĐỖ VIỆT LONG,Nam,IT1-K68-05,long.dv238577@sis.hust.edu.vn,2005-02-14,1,333345006530,0986032011
20238578,LÊ THÀNH LONG,Nam,IT1-K68-05,long.lt238578@sis.hust.edu.vn,2005-02-20,1,301565573831,0992686756
20238579,NGUYỄN HẢI LONG,Nam,IT1-K68-05,long.nh238579@sis.hust.edu.vn,2005-10-06,1,729641120629,0986760294
20238580,NGUYỄN HOÀNG LONG,Nam,IT1-K68-05,long.nh238580@sis.hust.edu.vn,2005-01-14,1,149091404070,0914264820
20238581,PHAN KHẮC NGỌC LONG,Nam,IT1-K68-05,long.pkn238581@sis.hust.edu.vn,2005-11-07,1,265966868275,0990188974
20238582,VŨ THÀNH LONG,Nam,IT2-K68-01,long.vt238582@sis.hust.edu.vn,2005-03-06,1,711548137209,0985207149
20238585,NGUYỄN VĂN MẠNH,Nam,IT1-K68-05,manh.nv238585@sis.hust.edu.vn,2005-05-10,1,125713069108,0907235090
20238587,NGUYỄN HOÀNG MINH,Nam,IT1-K68-05,minh.nh238587@sis.hust.edu.vn,2005-04-14,1,984615354784,0970602408
20238588,NGUYỄN QUANG MINH,Nam,IT1-K68-05,minh.nq238588@sis.hust.edu.vn,2005-04-26,1,576274395525,0976329975
20238589,NHỮ DUY MINH,Nam,IT1-K68-05,minh.nd238589@sis.hust.edu.vn,2005-09-26,1,087675598531,0914847877
20238591,VŨ CÔNG MINH,Nam,IT2-K68-01,minh.vc238591@sis.hust.edu.vn,2005-02-11,1,479367088972,0995139916
20238593,NGUYỄN VĂN NAM,Nam,IT1-K68-05,nam.nv238593@sis.hust.edu.vn,2005-10-31,1,318894580303,0974027544
20238595,TRẦN NHÂN NGHĨA,Nam,IT1-K68-05,nghia.tn238595@sis.hust.edu.vn,2005-10-12,1,744693501614,0950264121
20238596,VŨ TRUNG NGHĨA,Nam,IT2-K68-01,nghia.vt238596@sis.hust.edu.vn,2005-02-20,1,279125584549,0988770431
20238599,QUÁCH NGỌC PHÚ,Nam,IT1-K68-05,phu.qn238599@sis.hust.edu.vn,2005-03-22,1,601144868509,0934261141
20238601,PHẠM HUY PHÚC,Nam,IT1-K68-05,phuc.ph238601@sis.hust.edu.vn,2005-02-10,1,909622517330,0952027836
20238602,PHẠM VĂN PHÚC,Nam,IT1-K68-05,phuc.pv238602@sis.hust.edu.vn,2005-07-11,1,872524289295,0980178639
20238603,ĐỖ ANH QUÂN,Nam,IT1-K68-05,quan.da238603@sis.hust.edu.vn,2005-04-24,1,391359117246,0955143644
20238604,ĐÀO SỸ QUANG,Nam,IT1-K68-05,quang.ds238604@sis.hust.edu.vn,2005-07-14,1,583104900627,0926121520
20238606,TRẦN VĂN QUANG,Nam,IT1-K68-05,quang.tv238606@sis.hust.edu.vn,2005-01-29,1,556761333306,0900016109
20238607,NGUYỄN NGỌC QUYẾT,Nam,IT1-K68-05,quyet.nn238607@sis.hust.edu.vn,2005-06-11,1,330521503771,0965212426
20238608,PHẠM VĂN SINH,Nam,IT1-K68-05,sinh.pv238608@sis.hust.edu.vn,2005-03-02,1,269056848500,0938891147
20238609,TRẦN NGỌC SINH,Nam,IT1-K68-05,sinh.tn238609@sis.hust.edu.vn,2005-02-25,1,137386864179,0952019992
20238610,BÙI QUANG SƠN,Nam,IT1-K68-05,son.bq238610@sis.hust.edu.vn,2005-11-29,1,188839059498,0938359555
20238611,HỒ QUANG SƠN,Nam,IT1-K68-05,son.hq238611@sis.hust.edu.vn,2005-11-02,1,351460629470,0960651651
20238613,PHAN TRUNG SƠN,Nam,IT1-K68-05,son.pt238613@sis.hust.edu.vn,2005-12-22,1,978200701045,0907145400
20238615,NGUYỄN VĂN TÂM,Nam,IT1-K68-05,tam.nv238615@sis.hust.edu.vn,2005-06-18,1,422667931227,0989897768
20238617,VŨ VĂN TÂM,Nam,IT2-K68-01,tam.vv238617@sis.hust.edu.vn,2005-01-14,1,226884660522,0943749027
20238619,LÊ ĐỨC THẮNG,Nam,IT2-K68-01,thang.ld238619@sis.hust.edu.vn,2005-07-19,1,506797445478,0922151642
20238623,NGÔ VĂN THỊNH,Nam,IT2-K68-01,thinh.nv238623@sis.hust.edu.vn,2005-06-01,1,587189795996,0927139974
20238625,ĐẶNG VĂN HOÀNG TIẾN,Nam,IT2-K68-01,tien.dvh238625@sis.hust.edu.vn,2005-04-08,1,595429391223,0916294773
20238626,LÃ ĐỨC TOÀN,Nam,IT2-K68-01,toan.ld238626@sis.hust.edu.vn,2005-02-16,1,028450545881,0965340954
20238627,VŨ TRÍ TRUNG,Nam,IT2-K68-01,trung.vt238627@sis.hust.edu.vn,2005-08-01,1,181696127338,0994825202
20238628,PHẠM ANH TUẤN,Nam,IT2-K68-01,tuan.pa238628@sis.hust.edu.vn,2005-07-31,1,196171783093,0913610286
20238631,NGUYỄN HỮU TÙNG,Nam,IT2-K68-01,tung.nh238631@sis.hust.edu.vn,1999-03-17,1,091999009337,0905168648
20238632,NGUYỄN SONG TÙNG,Nam,IT2-K68-01,tung.ns238632@sis.hust.edu.vn,2005-10-23,1,982435406169,0975711761
20238634,LÊ VĂN TUYỂN,Nam,IT2-K68-01,tuyen.lv238634@sis.hust.edu.vn,2005-11-29,1,838281909784,0992005672
20238635,ĐOÀN QUỐC VIỆT,Nam,IT2-K68-01,viet.dq238635@sis.hust.edu.vn,2005-05-18,1,085437906985,0966701940
20238636,NGUYỄN QUỐC VIỆT,Nam,IT2-K68-01,viet.nq238636@sis.hust.edu.vn,2005-10-18,1,078783321267,0939285843
20238637,VŨ VĂN VIỆT,Nam,IT2-K68-01,viet.vv238637@sis.hust.edu.vn,2005-09-04,1,727942217819,0946113582
20238640,NGUYỄN XUÂN VŨ,Nam,IT2-K68-01,vu.nx238640@sis.hust.edu.vn,2005-10-13,1,121852523760,0922585516
20238643,NGUYỄN THÀNH AN,Nam,IT2-K68-01,an.nt238643@sis.hust.edu.vn,2005-08-16,1,763718267682,0914102588
20238645,PHẠM BÁ TUẤN ANH,Nam,IT2-K68-01,anh.pbt238645@sis.hust.edu.vn,2005-12-02,1,413974648727,0964679562
20238646,TRẦN HẢI ANH,Nam,IT2-K68-01,anh.th238646@sis.hust.edu.vn,2005-04-25,1,992054193273,0901988413
20238649,VŨ ĐỨC ANH,Nam,IT2-K68-01,anh.vd238649@sis.hust.edu.vn,2005-12-06,1,123258110250,0955663818
20238650,HỒ THÁI BẢO,Nam,IT2-K68-01,bao.ht238650@sis.hust.edu.vn,2005-12-19,1,413416631904,0939716863
20238651,VŨ HOÀNG CẦM,Nam,IT2-K68-01,cam.vh238651@sis.hust.edu.vn,2005-02-19,1,745593290539,0953646059
20238652,HOÀNG KIM CẢNH,Nam,IT2-K68-01,canh.hk238652@sis.hust.edu.vn,2005-06-07,1,445523109701,0961823380
20238654,NGUYỄN TIẾN CHUNG,Nam,IT2-K68-01,chung.nt238654@sis.hust.edu.vn,2005-12-31,1,754599746088,0991829733
20238655,TRẦN THẾ CÔNG,Nam,IT2-K68-01,cong.tt238655@sis.hust.edu.vn,2005-01-07,1,327687464959,0988354535
20238657,NGUYỄN CÔNG CƯỜNG,Nam,IT2-K68-01,cuong.nc238657@sis.hust.edu.vn,2005-07-09,1,434664396042,0952268595
20238659,NGUYỄN HẢI ĐĂNG,Nam,IT2-K68-01,dang.nh238659@sis.hust.edu.vn,2005-10-19,1,309436616775,0997912525
20238661,ĐINH VĂN ĐẠT,Nam,IT2-K68-01,dat.dv238661@sis.hust.edu.vn,2005-04-20,1,967316430962,0989920643
20238662,NGUYỄN TIẾN ĐẠT,Nam,IT2-K68-01,dat.nt238662@sis.hust.edu.vn,2005-04-23,1,594082913914,0927279529
20238663,NÔNG THÚY DIỆU,Nu,IT2-K68-01,dieu.nt238663@sis.hust.edu.vn,2005-06-08,1,581727762317,0909025295
20238664,ĐỖ KIÊN ĐỊNH,Nam,IT2-K68-01,dinh.dk238664@sis.hust.edu.vn,2005-06-11,1,706081535393,0925964883
20238665,NGUYỄN VĂN ĐOÀN,Nam,IT2-K68-01,doan.nv238665@sis.hust.edu.vn,2005-01-17,1,179999588225,0912105147
20238666,ĐỖ ANH ĐỨC,Nam,IT2-K68-01,duc.da238666@sis.hust.edu.vn,2005-08-02,1,065258634337,0996313878
20238667,PHAN MINH ĐỨC,Nam,IT2-K68-01,duc.pm238667@sis.hust.edu.vn,2005-05-10,1,619918034989,0921017386
20238669,TRẦN NGỌC ĐỨC,Nam,IT2-K68-01,duc.tn238669@sis.hust.edu.vn,2005-08-16,1,191115232362,0932505460
20238671,LÊ ANH DŨNG,Nam,IT2-K68-01,dung.la238671@sis.hust.edu.vn,2005-10-27,1,051927376586,0928447308
20238672,NGUYỄN TUẤN DŨNG,Nam,IT2-K68-01,dung.nt238672@sis.hust.edu.vn,2005-02-17,1,266583340490,0947949746
20238673,PHẠM VIỆT DŨNG,Nam,IT2-K68-01,dung.pv238673@sis.hust.edu.vn,2005-03-01,1,597737356645,0955019440
20238678,ĐỖ HỮU GIANG,Nam,IT2-K68-01,giang.dh238678@sis.hust.edu.vn,2005-09-16,1,957759988454,0913821675
20238679,NGUYỄN TRƯỜNG GIANG,Nam,IT2-K68-02,giang.nt238679@sis.hust.edu.vn,2005-04-18,1,817803847433,0967436899
20238680,CAO MẠNH HÀ,Nam,IT2-K68-01,ha.cm238680@sis.hust.edu.vn,2005-12-21,1,918433481751,0956906044
20238683,NGUYỄN MINH HIẾU,Nam,IT2-K68-02,hieu.nm238683@sis.hust.edu.vn,2005-12-03,1,090001802975,0974282771
20238684,CAO VIỆT HOÀNG,Nam,IT2-K68-01,hoang.cv238684@sis.hust.edu.vn,2005-12-15,1,444133197371,0999218287
20238685,TRẦN VIỆT HOÀNG,Nam,IT2-K68-02,hoang.tv238685@sis.hust.edu.vn,2005-07-14,1,628514799874,0916602541
20238687,HOÀNG DUY HƯNG,Nam,IT2-K68-01,hung.hd238687@sis.hust.edu.vn,2005-10-30,1,944582697883,0922483728
20238689,HOÀNG THÁI HUY,Nam,IT2-K68-02,huy.ht238689@sis.hust.edu.vn,2005-05-06,1,290438337522,0977767987
20238691,NGUYỄN VĂN HUY,Nam,IT2-K68-02,huy.nv238691@sis.hust.edu.vn,2005-02-07,1,017084408567,0975238243
20238692,VŨ XUÂN HUY,Nam,IT2-K68-02,huy.vx238692@sis.hust.edu.vn,2005-10-26,1,710659001684,0929614772
20238693,HÀ XUÂN AN KHANG,Nam,IT2-K68-01,khang.hxa238693@sis.hust.edu.vn,2005-10-21,1,348761631500,0985536502
20238695,ĐẶNG NAM KHÁNH,Nam,IT2-K68-01,khanh.dn238695@sis.hust.edu.vn,2005-10-14,1,230540259955,0958660625
20238696,HÀ DUY KHÁNH,Nam,IT2-K68-01,khanh.hd238696@sis.hust.edu.vn,2005-04-28,1,241410532259,0944723392
20238698,PHẠM VŨ KHÁNH,Nam,IT2-K68-02,khanh.pv238698@sis.hust.edu.vn,2005-12-08,1,511938049934,0921798851
20238699,HOÀNG NGỌC KHOA,Nam,IT2-K68-02,khoa.hn238699@sis.hust.edu.vn,2005-10-22,1,554128435025,0911667667
20238700,NGUYỄN DUY KHƯƠNG,Nam,IT2-K68-02,khuong.nd238700@sis.hust.edu.vn,2005-02-15,1,920998092667,0925496047
20238702,VÕ ĐỨC LÝ,Nam,IT2-K68-02,ly.vd238702@sis.hust.edu.vn,2005-01-09,1,511808122053,0979415921
20238704,NGUYỄN ĐỨC MINH,Nam,IT2-K68-02,minh.nd238704@sis.hust.edu.vn,2005-09-28,1,435371761615,0979438118
20238705,NGUYỄN NHẬT MINH,Nam,IT2-K68-02,minh.nn238705@sis.hust.edu.vn,2005-08-31,1,665790648819,0994580973
20238706,TRẦN QUANG MINH,Nam,IT2-K68-02,minh.tq238706@sis.hust.edu.vn,2005-03-22,1,731676749635,0982095457
20238708,TRẦN HÀ MY,Nu,IT2-K68-02,my.th238708@sis.hust.edu.vn,2005-11-06,1,909742680294,0908584969
20238709,HOÀNG HOÀI NAM,Nam,IT2-K68-01,nam.hh238709@sis.hust.edu.vn,2005-09-04,1,700020455475,0924255322
20238710,NGUYỄN THỊ BÍCH NGỌC,Nu,IT2-K68-02,ngoc.ntb238710@sis.hust.edu.vn,2005-01-08,1,112704807997,0983586438
20238711,NGUYỄN TRUNG NGUYÊN,Nam,IT2-K68-02,nguyen.nt238711@sis.hust.edu.vn,2005-06-15,1,841207529270,0969844452
20238712,ĐÀO TẤN PHONG,Nam,IT2-K68-01,phong.dt238712@sis.hust.edu.vn,2005-09-27,1,968600060761,0974766676
20238713,TĂNG SỸ PHÚ,Nam,IT2-K68-02,phu.ts238713@sis.hust.edu.vn,2005-05-21,1,832533667639,0991966807
20238716,DƯƠNG MINH QUANG,Nam,IT2-K68-01,quang.dm238716@sis.hust.edu.vn,2005-10-15,1,100739414897,0974469287
20238717,VĂN TRỌNG QUANG,Nam,IT2-K68-02,quang.vt238717@sis.hust.edu.vn,2005-09-22,1,421246150900,0987215216
20238719,VƯƠNG TRUNG SOÁI,Nam,IT2-K68-02,soai.vt238719@sis.hust.edu.vn,2005-01-01,1,097022409641,0986865557
20238721,HOÀNG XUÂN THANH,Nam,IT2-K68-02,thanh.hx238721@sis.hust.edu.vn,2005-03-30,1,052210701678,0965508679
20238723,PHẠM ĐÌNH THI,Nam,IT2-K68-02,thi.pd238723@sis.hust.edu.vn,2005-11-30,1,118801921716,0962874924
20238724,BÙI ĐỨC THIỆN,Nam,IT2-K68-01,thien.bd238724@sis.hust.edu.vn,2005-09-12,1,787340474116,0905045467
20238725,NGUYỄN KHÁNH THỊNH,Nam,IT2-K68-02,thinh.nk238725@sis.hust.edu.vn,2005-10-18,1,890251989374,0929989594
20238726,KHUẤT ĐỨC TIẾN,Nam,IT-E6-K68-03,tien.kd238726@sis.hust.edu.vn,2005-01-31,1,828723807659,0924393122
20238727,TRỊNH VĂN TIẾN,Nam,IT-E6-K68-03,tien.tv238727@sis.hust.edu.vn,2005-06-05,1,733484717769,0993562995
20238728,DƯƠNG MINH TOÀN,Nam,IT-E6-K68-02,toan.dm238728@sis.hust.edu.vn,2005-03-13,1,477695645278,0958158839
20238732,ĐẶNG MINH TUẤN,Nam,IT-E6-K68-02,tuan.dm238732@sis.hust.edu.vn,2005-04-20,1,474855076963,0962951022
20238734,CHU ANH VŨ,Nam,IT-E6-K68-02,vu.ca238734@sis.hust.edu.vn,2005-05-23,1,722985931414,0972639900
20238735,NGUYỄN TOÁN VŨ,Nam,IT-E6-K68-03,vu.nt238735@sis.hust.edu.vn,2005-03-25,1,463037280797,0913598940
20238737,CHU TRỌNG VIỆT ANH,Nam,IT2-K68-04,anh.ctv238737@sis.hust.edu.vn,2005-01-10,1,290835229019,0904620795
20238738,ĐINH CHỈ KỲ ANH,Nam,IT2-K68-04,anh.dck238738@sis.hust.edu.vn,2005-09-06,1,358534100799,0965404668
20238744,TRẦN NGỌC TUẤN ANH,Nam,IT2-K68-04,anh.tnt238744@sis.hust.edu.vn,2005-10-15,1,194631130615,0901101564
20238746,ĐỖ MẠNH CƯỜNG,Nam,IT2-K68-04,cuong.dm238746@sis.hust.edu.vn,2005-09-17,1,471184851109,0932287735
20238749,ĐẶNG ĐÌNH ĐẠT,Nam,IT2-K68-04,dat.dd238749@sis.hust.edu.vn,2005-11-15,1,200832272135,0903552931
20238750,NGUYỄN TẤT ĐẠT,Nam,IT2-K68-04,dat.nt238750@sis.hust.edu.vn,2005-09-14,1,575149787194,0976916102
20238751,NGUYỄN THÀNH ĐẠT,Nam,IT2-K68-04,dat.nt238751@sis.hust.edu.vn,2005-08-23,1,120355784073,0929429588
20238752,LÊ ANH ĐỨC,Nam,IT2-K68-04,duc.la238752@sis.hust.edu.vn,2005-02-26,1,110412089256,0966917283
20238755,TRẦN HUỲNH ĐỨC,Nam,IT2-K68-04,duc.th238755@sis.hust.edu.vn,2005-02-02,1,014627915820,0906562111
20238756,TRẦN MINH ĐỨC,Nam,IT1-K68-02,duc.tm238756@sis.hust.edu.vn,2005-11-24,1,284221873883,0922424604
20238757,ĐỖ VIỆT DŨNG,Nam,IT2-K68-04,dung.dv238757@sis.hust.edu.vn,2005-02-22,1,268564638000,0967008508
20238758,NGUYỄN TRÍ DŨNG,Nam,IT2-K68-04,dung.nt238758@sis.hust.edu.vn,2005-12-11,1,544731533662,0971340244
20238762,DƯƠNG HỮU DUY,Nam,IT2-K68-04,duy.dh238762@sis.hust.edu.vn,2005-03-10,1,932817674179,0952388105
